20210620-135838, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=2 HTTP/1.1
20210620-135839, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135840, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135841, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135842, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135843, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135844, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135845, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135846, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?squelch=1
20210620-135846, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8572 HTTP/1.1
20210620-135847, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8574 HTTP/1.1
20210620-135848, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135849, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135850, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135851, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135852, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135853, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135854, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135855, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135856, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135857, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8576 HTTP/1.1
20210620-135858, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135859, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135900, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135901, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135902, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135903, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135904, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135905, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135906, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135907, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8578 HTTP/1.1
20210620-135908, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8580 HTTP/1.1
20210620-135909, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8580 HTTP/1.1
20210620-135910, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8580 HTTP/1.1
20210620-135911, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8580 HTTP/1.1
20210620-135912, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET / HTTP/1.1
20210620-135912, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135912, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: Close on websocket socket (0x639b80)
20210620-135912, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=5
20210620-135912, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: Close on websocket socket ((nil))
20210620-135912, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=4
20210620-135912, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /css/fontawesome-all.css HTTP/1.1
20210620-135912, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135912, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135912, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: sending 404 for file not found: pub2/css/fontawesome-all.css
20210620-135912, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /tmp/bandinfo.js HTTP/1.1
20210620-135912, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135912, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-base.js HTTP/1.1
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135912, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: Disconnect on socket ((nil))
20210620-135912, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=1
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /css/fontawesome-all.css HTTP/1.1
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: sending 404 for file not found: pub2/css/fontawesome-all.css
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Disconnect on socket ((nil))
20210620-135912, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=3
20210620-135913, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-waterfall.js HTTP/1.1
20210620-135913, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135913, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135913, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~fetchdx?min=14004&max=14196 HTTP/1.1
20210620-135913, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=1
20210620-135913, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=3
20210620-135913, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~fetchdx?min=145976&max=148024 HTTP/1.1
20210620-135913, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-sound.js HTTP/1.1
20210620-135913, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135913, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135913, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=4
20210620-135913, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~waterstream0?format=9&width=1024&zoom=0&start=0 HTTP/1.1
20210620-135913, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: changing to WebSocket
20210620-135913, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: assigned waterstream 0
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=5
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~stream?v=11 HTTP/1.1
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: changing to WebSocket
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: assigned stream 0
20210620-135913, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~waterparam?slow=4
20210620-135913, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~waterparam?band=0&zoom=0&start=0
20210620-135913, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~waterparam?band=4&zoom=0&start=0
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?f=146930&band=4&lo=-6.25&hi=6.25&mode=4&name=BR%2CRJ%2CBarra%20Mansa
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?f=146930&band=4&lo=-6.25&hi=6.25&mode=4&name=BR%2CRJ%2CBarra%20Mansa
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?mute=0
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?squelch=0
20210620-135913, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?autonotch=0
20210620-135914, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=2 HTTP/1.1
20210620-135915, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8582 HTTP/1.1
20210620-135916, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8582 HTTP/1.1
20210620-135917, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8582 HTTP/1.1
20210620-135918, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135919, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135920, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135921, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135922, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135923, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135924, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135925, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135926, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135927, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8584 HTTP/1.1
20210620-135928, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135929, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135930, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135931, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135932, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135933, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135934, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135935, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135936, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135937, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8586 HTTP/1.1
20210620-135938, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8588 HTTP/1.1
20210620-135940, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8588 HTTP/1.1
20210620-135941, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8588 HTTP/1.1
20210620-135941, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET / HTTP/1.1
20210620-135941, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135941, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: Close on websocket socket ((nil))
20210620-135941, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=4
20210620-135941, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: Close on websocket socket (0x639b80)
20210620-135941, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=5
20210620-135941, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /tmp/bandinfo.js HTTP/1.1
20210620-135941, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135941, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-base.js HTTP/1.1
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135941, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /css/fontawesome-all.css HTTP/1.1
20210620-135941, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135941, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135941, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: sending 404 for file not found: pub2/css/fontawesome-all.css
20210620-135941, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: Disconnect on socket ((nil))
20210620-135941, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=0
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /css/fontawesome-all.css HTTP/1.1
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: sending 404 for file not found: pub2/css/fontawesome-all.css
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: Disconnect on socket ((nil))
20210620-135941, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=2
20210620-135942, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-waterfall.js HTTP/1.1
20210620-135942, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135942, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135942, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~fetchdx?min=14004&max=14196 HTTP/1.1
20210620-135942, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=0
20210620-135942, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~fetchdx?min=145976&max=148024 HTTP/1.1
20210620-135942, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-sound.js HTTP/1.1
20210620-135942, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135942, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135942, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=2
20210620-135942, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=4
20210620-135942, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~waterstream0?format=9&width=1024&zoom=0&start=0 HTTP/1.1
20210620-135942, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: changing to WebSocket
20210620-135942, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: assigned waterstream 0
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=5
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~stream?v=11 HTTP/1.1
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: changing to WebSocket
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: assigned stream 0
20210620-135942, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~waterparam?slow=4
20210620-135942, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~waterparam?band=0&zoom=0&start=0
20210620-135942, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~waterparam?band=4&zoom=0&start=0
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?f=146930&band=4&lo=-6.25&hi=6.25&mode=4&name=BR%2CRJ%2CBarra%20Mansa
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?f=146930&band=4&lo=-6.25&hi=6.25&mode=4&name=BR%2CRJ%2CBarra%20Mansa
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?mute=0
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?squelch=0
20210620-135942, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: websocket request GET /~~param?autonotch=0
20210620-135943, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=2 HTTP/1.1
20210620-135944, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8590 HTTP/1.1
20210620-135945, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8590 HTTP/1.1
20210620-135946, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8590 HTTP/1.1
20210620-135947, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8590 HTTP/1.1
20210620-135948, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8592 HTTP/1.1
20210620-135949, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~othersjj?chseq=8592 HTTP/1.1
20210620-135950, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET / HTTP/1.1
20210620-135950, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135950, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: Close on websocket socket (0x639b80)
20210620-135950, fd=14 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=5
20210620-135950, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: Close on websocket socket ((nil))
20210620-135950, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=4
20210620-135950, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /tmp/bandinfo.js HTTP/1.1
20210620-135950, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135950, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-base.js HTTP/1.1
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /css/fontawesome-all.css HTTP/1.1
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: sending 404 for file not found: pub2/css/fontawesome-all.css
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: Disconnect on socket ((nil))
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=2
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /css/fontawesome-all.css HTTP/1.1
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: sending 404 for file not found: pub2/css/fontawesome-all.css
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: Disconnect on socket ((nil))
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: closing http connection hp=3
20210620-135950, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-waterfall.js HTTP/1.1
20210620-135950, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135950, fd=7 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135950, fd=4 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~fetchdx?min=14004&max=14196 HTTP/1.1
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=2
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=3
20210620-135950, fd=12 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~fetchdx?min=145976&max=148024 HTTP/1.1
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /websdr-sound.js HTTP/1.1
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.106 Safari/537.36
20210620-135950, fd=8 -2804:213c:21:77:b41a:2f90:3e40:c946-: Referer: http://websdr.dynv6.net:8901/
20210620-135950, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: new hp=4
20210620-135950, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: http request GET /~~waterstream0?format=9&width=1024&zoom=0&start=0 HTTP/1.1
20210620-135950, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: changing to WebSocket
20210620-135950, fd=13 -2804:213c:21:77:b41a:2f90:3e40:c946-: assigned waterstream 0
